Year	Month	Day	Hour	Ta(C)
2009	11	13	5	-11.965
2009	11	13	6	-12.235
2009	11	13	7	-12.515
2009	11	13	8	-12.415
2009	11	13	9	-10.93
2009	11	13	10	-8.25
2009	11	13	11	-6.695
2009	11	13	12	-6.955
2009	11	13	13	-5.96
2009	11	13	14	-7.365
2009	11	13	15	-6.795
2009	11	13	16	-7.075
2009	11	13	17	-7.945
2009	11	13	18	-9.305
2009	11	13	19	-11.035
2009	11	13	20	-11.44
2009	11	13	21	-11.825
2009	11	13	22	-11.58
2009	11	13	23	-12.035
2009	11	14	0	-12.755
2009	11	14	1	-12.61
2009	11	14	2	-11.075
2009	11	14	3	-10.5
2009	11	14	4	-10.245
2009	11	14	5	-9.655
2009	11	14	6	-9.535
2009	11	14	7	-9.825
2009	11	14	8	-9.65
2009	11	14	9	-9.095
2009	11	14	10	-8.31
2009	11	14	11	-7.095
2009	11	14	12	-7.035
2009	11	14	13	-6.855
2009	11	14	14	-7.495
2009	11	14	15	-8.515
2009	11	14	16	-9.36
2009	11	14	17	-9.965
2009	11	14	18	-10.825
2009	11	14	19	-11.33
2009	11	14	20	-11.56
2009	11	14	21	-11.925
2009	11	14	22	-12.32
2009	11	14	23	-12.825
2009	11	15	0	-12.88
2009	11	15	1	-13.815
2009	11	15	2	-14.32
2009	11	15	3	-14.955
2009	11	15	4	-14.53
2009	11	15	5	-14.415
2009	11	15	6	-14.87
2009	11	15	7	-14.375
2009	11	15	8	-14.77
2009	11	15	9	-14.145
2009	11	15	10	-10.085
2009	11	15	11	-9.09
2009	11	15	12	-8.33
2009	11	15	13	-6.735
2009	11	15	14	-7.955
2009	11	15	15	-7.56
2009	11	15	16	-8.015
2009	11	15	17	-9.275
2009	11	15	18	-10.56
2009	11	15	19	-12.09
2009	11	15	20	-12.675
2009	11	15	21	-13.005
2009	11	15	22	-12.425
2009	11	15	23	-11.535
2009	11	16	0	-10.825
2009	11	16	1	-10.895
2009	11	16	2	-10.755
2009	11	16	3	-10.785
2009	11	16	4	-10.695
2009	11	16	5	-10.23
2009	11	16	6	-10.43
2009	11	16	7	-10.04
2009	11	16	8	-9.725
2009	11	16	9	-7.485
2009	11	16	10	-1.285
2009	11	16	11	-0.29
2009	11	16	12	-0.16
2009	11	16	13	-0.38
2009	11	16	14	-0.045
2009	11	16	15	-0.255
2009	11	16	16	0.37
2009	11	16	17	-1.49
2009	11	16	18	-2.965
2009	11	16	19	-3.435
2009	11	16	20	-3.87
2009	11	16	21	-3.155
2009	11	16	22	-2.305
2009	11	16	23	-2.33
2009	11	17	0	-2.59
2009	11	17	1	-2.8
2009	11	17	2	-1.925
2009	11	17	3	-1.735
2009	11	17	4	-1.4
2009	11	17	5	-2.195
2009	11	17	6	-2.29
2009	11	17	7	-0.96
2009	11	17	8	-2.005
2009	11	17	9	0.03
2009	11	17	10	5.11
2009	11	17	11	6.15
2009	11	17	12	6.175
2009	11	17	13	7.57
2009	11	17	14	7.14
2009	11	17	15	7.885
2009	11	17	16	6.83
2009	11	17	17	4.14
2009	11	17	18	0.645
2009	11	17	19	-0.96
2009	11	17	20	-0.375
2009	11	17	21	-0.04
2009	11	17	22	-0.23
2009	11	17	23	-0.145
2009	11	18	0	-0.28
2009	11	18	1	-1.02
2009	11	18	2	0.615
2009	11	18	3	0.77
2009	11	18	4	0.62
2009	11	18	5	0.16
2009	11	18	6	0.315
2009	11	18	7	-0.91
2009	11	18	8	-2.27
2009	11	18	9	-0.615
2009	11	18	10	4.14
2009	11	18	11	4.54
2009	11	18	12	3.83
2009	11	18	13	3.195
2009	11	18	14	3.43
2009	11	18	15	3.36
2009	11	18	16	2.745
2009	11	18	17	0.845
2009	11	18	18	-0.315
2009	11	18	19	-1.91
2009	11	18	20	-2.33
2009	11	18	21	-2.745
2009	11	18	22	-3.535
2009	11	18	23	-4.07
2009	11	19	0	-5.01
2009	11	19	1	-5.47
2009	11	19	2	-5.905
2009	11	19	3	-7.04
2009	11	19	4	-7.385
2009	11	19	5	-7.685
2009	11	19	6	-7.2
2009	11	19	7	-6.375
2009	11	19	8	-6.535
2009	11	19	9	-5.69
2009	11	19	10	-3.28
2009	11	19	11	-0.525
2009	11	19	12	0.79
2009	11	19	13	0.905
2009	11	19	14	1.02
2009	11	19	15	1.56
2009	11	19	16	1.49
2009	11	19	17	-0.495
2009	11	19	18	-2.175
2009	11	19	19	-2.895
2009	11	19	20	-3.095
2009	11	19	21	-3.4
2009	11	19	22	-2.645
2009	11	19	23	-1.965
2009	11	20	0	-2.055
2009	11	20	1	-2.165
2009	11	20	2	-2.97
2009	11	20	3	-4.335
2009	11	20	4	-3.815
2009	11	20	5	-2.18
2009	11	20	6	0.21
2009	11	20	7	0.665
2009	11	20	8	0.43
2009	11	20	9	0.655
2009	11	20	10	3.58
2009	11	20	11	3.495
2009	11	20	12	4.245
2009	11	20	13	4.465
2009	11	20	14	4.85
2009	11	20	15	4.59
2009	11	20	16	4.26
2009	11	20	17	3.67
2009	11	20	18	2.045
2009	11	20	19	1.785
2009	11	20	20	2.055
2009	11	20	21	2.625
2009	11	20	22	2.445
2009	11	20	23	2.395
2009	11	21	0	2.105
2009	11	21	1	1.475
2009	11	21	2	0.92
2009	11	21	3	-0.795
2009	11	21	4	-2.14
2009	11	21	5	-3.39
2009	11	21	6	-5.35
2009	11	21	7	-5.66
2009	11	21	8	-5.84
2009	11	21	9	-6.37
2009	11	21	10	-6.355
2009	11	21	11	-6.04
2009	11	21	12	-6.16
2009	11	21	13	-6.745
2009	11	21	14	-6.245
2009	11	21	15	-6.955
2009	11	21	16	-7.37
2009	11	21	17	-8
2009	11	21	18	-8.72
2009	11	21	19	-9.125
2009	11	21	20	-9.62
2009	11	21	21	-10.505
2009	11	21	22	-11.24
2009	11	21	23	-11.81
2009	11	22	0	-12.43
2009	11	22	1	-12.6
2009	11	22	2	-13.06
2009	11	22	3	-13.38
2009	11	22	4	-11.865
2009	11	22	5	-10.825
2009	11	22	6	-10.53
2009	11	22	7	-11.27
2009	11	22	8	-10.905
2009	11	22	9	-9.55
2009	11	22	10	-7.595
2009	11	22	11	-4.085
2009	11	22	12	-3.155
2009	11	22	13	-4.43
2009	11	22	14	-5.375
2009	11	22	15	-6.38
2009	11	22	16	-6.51
2009	11	22	17	-6.2
2009	11	22	18	-7.65
2009	11	22	19	-8.285
2009	11	22	20	-8.77
2009	11	22	21	-9.165
2009	11	22	22	-9.735
2009	11	22	23	-10.02
2009	11	23	0	-10.195
2009	11	23	1	-10.51
2009	11	23	2	-10.71
2009	11	23	3	-10.93
2009	11	23	4	-11.065
2009	11	23	5	-11
2009	11	23	6	-11.06
2009	11	23	7	-11.17
2009	11	23	8	-11.32
2009	11	23	9	-11.375
2009	11	23	10	-10.61
2009	11	23	11	-9.92
2009	11	23	12	-8.895
2009	11	23	13	-8.965
2009	11	23	14	-8.75
2009	11	23	15	-8.755
2009	11	23	16	-9.17
2009	11	23	17	-10.595
2009	11	23	18	-10.675
2009	11	23	19	-10.62
2009	11	23	20	-11.175
2009	11	23	21	-11.345
2009	11	23	22	-11.39
2009	11	23	23	-11.695
2009	11	24	0	-11.66
2009	11	24	1	-11.335
2009	11	24	2	-11.495
2009	11	24	3	-12.24
2009	11	24	4	-12.115
2009	11	24	5	-12.18
2009	11	24	6	-12.14
2009	11	24	7	-11.995
2009	11	24	8	-11.935
2009	11	24	9	-10.885
2009	11	24	10	-7.475
2009	11	24	11	-4.39
2009	11	24	12	-2.31
2009	11	24	13	-2.73
2009	11	24	14	-2.565
2009	11	24	15	-1.045
2009	11	24	16	-1.31
2009	11	24	17	-3.53
2009	11	24	18	-4.64
2009	11	24	19	-4.62
2009	11	24	20	-4.335
2009	11	24	21	-5.515
2009	11	24	22	-5.86
2009	11	24	23	-5.425
2009	11	25	0	-5.865
2009	11	25	1	-5.865
2009	11	25	2	-5.38
2009	11	25	3	-5.42
2009	11	25	4	-5.465
2009	11	25	5	-5.11
2009	11	25	6	-4.655
2009	11	25	7	-5
2009	11	25	8	-5.305
2009	11	25	9	-3.68
2009	11	25	10	0.3
2009	11	25	11	1.87
2009	11	25	12	2.7
2009	11	25	13	3.505
2009	11	25	14	3.69
2009	11	25	15	4.08
2009	11	25	16	3.49
2009	11	25	17	1.735
2009	11	25	18	-0.97
2009	11	25	19	-2.08
2009	11	25	20	-2.675
2009	11	25	21	-3.06
2009	11	25	22	-3.27
2009	11	25	23	-3.89
2009	11	26	0	-3.07
2009	11	26	1	-1.875
2009	11	26	2	-2.305
2009	11	26	3	-2.15
2009	11	26	4	-2.1
2009	11	26	5	-2.715
2009	11	26	6	-2.985
2009	11	26	7	-0.955
2009	11	26	8	-0.215
2009	11	26	9	0.515
2009	11	26	10	5.195
2009	11	26	11	8.785
2009	11	26	12	9.225
2009	11	26	13	8.35
2009	11	26	14	8.725
2009	11	26	15	7.705
2009	11	26	16	6.05
2009	11	26	17	3.71
2009	11	26	18	0.975
2009	11	26	19	-1.16
2009	11	26	20	-2.095
2009	11	26	21	-1.58
2009	11	26	22	-1.835
2009	11	26	23	-0.91
2009	11	27	0	-0.03
2009	11	27	1	-1.605
2009	11	27	2	-1.17
2009	11	27	3	-1.895
2009	11	27	4	-1.175
2009	11	27	5	-1.545
2009	11	27	6	-2.025
2009	11	27	7	-3.73
2009	11	27	8	-3.86
2009	11	27	9	-3.345
2009	11	27	10	2.315
2009	11	27	11	3.785
2009	11	27	12	5.015
2009	11	27	13	4.19
2009	11	27	14	3.585
2009	11	27	15	3.145
2009	11	27	16	2.52
2009	11	27	17	1.955
2009	11	27	18	-1.575
2009	11	27	19	-3.39
2009	11	27	20	-3.575
2009	11	27	21	-3.205
2009	11	27	22	-2.665
2009	11	27	23	-2.745
2009	11	28	0	-2.525
2009	11	28	1	-2.835
2009	11	28	2	-2.58
2009	11	28	3	-2.665
2009	11	28	4	-2.57
2009	11	28	5	-3.01
2009	11	28	6	-3.335
2009	11	28	7	-3.565
2009	11	28	8	-3.855
2009	11	28	9	-3.535
2009	11	28	10	-2.955
2009	11	28	11	-1.765
2009	11	28	12	0.75
2009	11	28	13	1.5
2009	11	28	14	1.08
2009	11	28	15	0.455
2009	11	28	16	0.315
2009	11	28	17	-1.165
2009	11	28	18	-2.665
2009	11	28	19	-3.43
2009	11	28	20	-4.005
2009	11	28	21	-4.715
2009	11	28	22	-5.455
2009	11	28	23	-5.78
2009	11	29	0	-6.79
2009	11	29	1	-7.465
2009	11	29	2	-7.335
2009	11	29	3	-7.735
2009	11	29	4	-7.89
2009	11	29	5	-6.925
2009	11	29	6	-6.36
2009	11	29	7	-5.835
2009	11	29	8	-6.605
2009	11	29	9	-6.105
2009	11	29	10	-2.23
2009	11	29	11	-0.71
2009	11	29	12	0.665
2009	11	29	13	1.175
2009	11	29	14	1.4
2009	11	29	15	1.33
2009	11	29	16	0.61
2009	11	29	17	-1.795
2009	11	29	18	-3.185
2009	11	29	19	-4.505
2009	11	29	20	-5.175
2009	11	29	21	-5.71
2009	11	29	22	-6.015
2009	11	29	23	-5.5
2009	11	30	0	-5.5
2009	11	30	1	-5.585
2009	11	30	2	-5.24
2009	11	30	3	-4.56
2009	11	30	4	-4.76
2009	11	30	5	-4.69
2009	11	30	6	-4.35
2009	11	30	7	-4.465
2009	11	30	8	-4.26
2009	11	30	9	-3.565
2009	11	30	10	1.83
2009	11	30	11	3.505
2009	11	30	12	2.76
2009	11	30	13	2.385
2009	11	30	14	2.26
2009	11	30	15	2.495
2009	11	30	16	1.51
2009	11	30	17	0.325
2009	11	30	18	-1.195
2009	11	30	19	-1.64
2009	11	30	20	-2.145
2009	11	30	21	-2.565
2009	11	30	22	-3.025
2009	11	30	23	-3.54
2009	12	1	0	-3.24
2009	12	1	1	-3.705
2009	12	1	2	-4.01
2009	12	1	3	-4.6
2009	12	1	4	-4.815
2009	12	1	5	-4.81
2009	12	1	6	-4.86
2009	12	1	7	-5.15
2009	12	1	8	-5.755
2009	12	1	9	-5.32
2009	12	1	10	-3.705
2009	12	1	11	-2.425
2009	12	1	12	-1.77
2009	12	1	13	-2.05
2009	12	1	14	-3.41
2009	12	1	15	-4.075
2009	12	1	16	-4.72
2009	12	1	17	-5.075
2009	12	1	18	-5.605
2009	12	1	19	-6.04
2009	12	1	20	-6.7
2009	12	1	21	-7.5
2009	12	1	22	-7.795
2009	12	1	23	-8.12
2009	12	2	0	-8.675
2009	12	2	1	-10.235
2009	12	2	2	-11.22
2009	12	2	3	-11.485
2009	12	2	4	-12.015
2009	12	2	5	-12.63
2009	12	2	6	-13.78
2009	12	2	7	-15.085
2009	12	2	8	-15.58
2009	12	2	9	-14.845
2009	12	2	10	-11.125
2009	12	2	11	-8.695
2009	12	2	12	-6.685
2009	12	2	13	-6.2
2009	12	2	14	-6.495
2009	12	2	15	-6.385
2009	12	2	16	-7.42
2009	12	2	17	-9.66
2009	12	2	18	-11.865
2009	12	2	19	-13.28
2009	12	2	20	-14.14
2009	12	2	21	-14.65
2009	12	2	22	-15.61
2009	12	2	23	-16.54
2009	12	3	0	-16.78
2009	12	3	1	-17.69
2009	12	3	2	-17.96
2009	12	3	3	-18.28
2009	12	3	4	-18.675
2009	12	3	5	-19.345
2009	12	3	6	-19.56
2009	12	3	7	-19.125
2009	12	3	8	-19.805
2009	12	3	9	-19.305
2009	12	3	10	-14.49
2009	12	3	11	-11.81
2009	12	3	12	-11.34
2009	12	3	13	-11.38
2009	12	3	14	-10.775
2009	12	3	15	-10.575
2009	12	3	16	-10.95
2009	12	3	17	-12.405
2009	12	3	18	-14.26
2009	12	3	19	-15.32
2009	12	3	20	-16.83
2009	12	3	21	-15.885
2009	12	3	22	-16.525
2009	12	3	23	-16.755
2009	12	4	0	-16.51
2009	12	4	1	-15.7
2009	12	4	2	-15.335
2009	12	4	3	-15.35
2009	12	4	4	-15.14
2009	12	4	5	-14.785
2009	12	4	6	-14.17
2009	12	4	7	-13.585
2009	12	4	8	-13.835
2009	12	4	9	-14.24
2009	12	4	10	-12.725
2009	12	4	11	-10.805
2009	12	4	12	-9.535
2009	12	4	13	-7.9
2009	12	4	14	-7.18
2009	12	4	15	-6.33
2009	12	4	16	-7.795
2009	12	4	17	-9.215
2009	12	4	18	-10.115
2009	12	4	19	-9.975
2009	12	4	20	-9.47
2009	12	4	21	-9.36
2009	12	4	22	-9.225
2009	12	4	23	-8.995
2009	12	5	0	-9.485
2009	12	5	1	-9.485
2009	12	5	2	-9.63
2009	12	5	3	-10.185
2009	12	5	4	-11.245
2009	12	5	5	-9.905
2009	12	5	6	-9.77
2009	12	5	7	-10.84
2009	12	5	8	-12.165
2009	12	5	9	-12.645
2009	12	5	10	-12.71
2009	12	5	11	-12.485
2009	12	5	12	-11.98
2009	12	5	13	-10.905
2009	12	5	14	-10.755
2009	12	5	15	-11.565
2009	12	5	16	-12.84
2009	12	5	17	-14.165
2009	12	5	18	-15.435
2009	12	5	19	-15.755
2009	12	5	20	-15.655
2009	12	5	21	-16.355
2009	12	5	22	-17.17
2009	12	5	23	-16.77
2009	12	6	0	-16.02
2009	12	6	1	-15.865
2009	12	6	2	-16.38
2009	12	6	3	-17.825
2009	12	6	4	-18.595
2009	12	6	5	-19.02
2009	12	6	6	-19.315
2009	12	6	7	-19.555
2009	12	6	8	-19.755
2009	12	6	9	-19.985
2009	12	6	10	-19.705
2009	12	6	11	-19.19
2009	12	6	12	-18.81
2009	12	6	13	-18.725
2009	12	6	14	-18.26
2009	12	6	15	-18.495
2009	12	6	16	-18.97
2009	12	6	17	-19.66
2009	12	6	18	-20.705
2009	12	6	19	-21.335
2009	12	6	20	-21.745
2009	12	6	21	-22.295
2009	12	6	22	-23.25
2009	12	6	23	-24.245
2009	12	7	0	-24.665
2009	12	7	1	-24.505
2009	12	7	2	-24.485
2009	12	7	3	-24.37
2009	12	7	4	-24.205
2009	12	7	5	-23.345
2009	12	7	6	-22.25
2009	12	7	7	-22.24
2009	12	7	8	-22.17
2009	12	7	9	-22.07
2009	12	7	10	-21.72
2009	12	7	11	-18.895
2009	12	7	12	-19.35
2009	12	7	13	-17.555
2009	12	7	14	-14.885
2009	12	7	15	-12.675
2009	12	7	16	-15.025
2009	12	7	17	-18.625
2009	12	7	18	-17.785
2009	12	7	19	-16.245
2009	12	7	20	-17.095
2009	12	7	21	-16.09
2009	12	7	22	-16.875
2009	12	7	23	-17.51
2009	12	8	0	-18.045
2009	12	8	1	-18.28
2009	12	8	2	-18.3
2009	12	8	3	-18.415
2009	12	8	4	-17.535
2009	12	8	5	-16.975
2009	12	8	6	-17.025
2009	12	8	7	-17.1
2009	12	8	8	-17.755
2009	12	8	9	-18.285
2009	12	8	10	-18.105
2009	12	8	11	-18.125
2009	12	8	12	-17.525
2009	12	8	13	-17.12
2009	12	8	14	-17.48
2009	12	8	15	-18.1
2009	12	8	16	-18.54
2009	12	8	17	-19.775
2009	12	8	18	-20.585
2009	12	8	19	-21.17
2009	12	8	20	-21.385
2009	12	8	21	-21.095
2009	12	8	22	-21.08
2009	12	8	23	-21.235
2009	12	9	0	-20.99
2009	12	9	1	-20.805
2009	12	9	2	-20.515
2009	12	9	3	-20.42
2009	12	9	4	-20.185
2009	12	9	5	-20.075
2009	12	9	6	-20.405
2009	12	9	7	-20.71
2009	12	9	8	-21.015
2009	12	9	9	-20.97
2009	12	9	10	-20.575
2009	12	9	11	-20.225
2009	12	9	12	-19.76
2009	12	9	13	-19.475
2009	12	9	14	-19.22
2009	12	9	15	-19.465
2009	12	9	16	-19.27
2009	12	9	17	-19.115
2009	12	9	18	-19.405
2009	12	9	19	-19.44
2009	12	9	20	-19.37
2009	12	9	21	-19.37
2009	12	9	22	-19.395
2009	12	9	23	-19.415
2009	12	10	0	-19.415
2009	12	10	1	-19.275
2009	12	10	2	-19.17
2009	12	10	3	-19.21
2009	12	10	4	-19.08
2009	12	10	5	-18.99
2009	12	10	6	-18.95
2009	12	10	7	-18.815
2009	12	10	8	-19.28
2009	12	10	9	-18.905
2009	12	10	10	-15.135
2009	12	10	11	-12.275
2009	12	10	12	-11.595
2009	12	10	13	-10.325
2009	12	10	14	-10.455
2009	12	10	15	-11.855
2009	12	10	16	-12.435
2009	12	10	17	-14.485
2009	12	10	18	-15.87
2009	12	10	19	-17.055
2009	12	10	20	-16.975
2009	12	10	21	-16.375
2009	12	10	22	-16.115
2009	12	10	23	-16.07
2009	12	11	0	-16
2009	12	11	1	-15.48
2009	12	11	2	-15.11
2009	12	11	3	-14.535
2009	12	11	4	-14.875
2009	12	11	5	-14.745
2009	12	11	6	-14.215
2009	12	11	7	-13.755
2009	12	11	8	-13.425
2009	12	11	9	-12.825
2009	12	11	10	-10.51
2009	12	11	11	-7.39
2009	12	11	12	-5.575
2009	12	11	13	-4.445
2009	12	11	14	-4.69
2009	12	11	15	-4.975
2009	12	11	16	-6.65
2009	12	11	17	-7.895
2009	12	11	18	-9.725
2009	12	11	19	-11.065
2009	12	11	20	-10.655
2009	12	11	21	-11.37
2009	12	11	22	-10.1
2009	12	11	23	-9.975
2009	12	12	0	-9.885
2009	12	12	1	-9.42
2009	12	12	2	-9.41
2009	12	12	3	-8.945
2009	12	12	4	-8.61
2009	12	12	5	-8.47
2009	12	12	6	-8.175
2009	12	12	7	-7.835
2009	12	12	8	-7.43
2009	12	12	9	-7.385
2009	12	12	10	-7.315
2009	12	12	11	-6.92
2009	12	12	12	-6.52
2009	12	12	13	-6.23
2009	12	12	14	-5.77
2009	12	12	15	-5.79
2009	12	12	16	-6.225
2009	12	12	17	-6.285
2009	12	12	18	-6.125
2009	12	12	19	-5.98
2009	12	12	20	-5.755
2009	12	12	21	-5.645
2009	12	12	22	-5.51
2009	12	12	23	-5.42
2009	12	13	0	-5.425
2009	12	13	1	-5.535
2009	12	13	2	-5.615
2009	12	13	3	-5.5
2009	12	13	4	-5.315
2009	12	13	5	-5.195
2009	12	13	6	-5.08
2009	12	13	7	-5.12
2009	12	13	8	-5.225
2009	12	13	9	-5.365
2009	12	13	10	-5.59
2009	12	13	11	-5.365
2009	12	13	12	-5.44
2009	12	13	13	-5.41
2009	12	13	14	-5.505
2009	12	13	15	-5.91
2009	12	13	16	-6.135
2009	12	13	17	-6.27
2009	12	13	18	-6.38
2009	12	13	19	-6.515
2009	12	13	20	-6.58
2009	12	13	21	-6.55
2009	12	13	22	-6.56
2009	12	13	23	-6.645
2009	12	14	0	-6.965
2009	12	14	1	-7.265
2009	12	14	2	-7.38
2009	12	14	3	-7.825
2009	12	14	4	-7.89
2009	12	14	5	-7.78
2009	12	14	6	-7.7
2009	12	14	7	-7.755
2009	12	14	8	-7.95
2009	12	14	9	-8.075
2009	12	14	10	-8.12
2009	12	14	11	-8.325
2009	12	14	12	-8.255
2009	12	14	13	-7.81
2009	12	14	14	-8.43
2009	12	14	15	-8.73
2009	12	14	16	-8.65
2009	12	14	17	-9.255
2009	12	14	18	-9.505
2009	12	14	19	-9.465
2009	12	14	20	-9.515
2009	12	14	21	-9.92
2009	12	14	22	-10.06
2009	12	14	23	-10.07
2009	12	15	0	-10.025
2009	12	15	1	-9.935
2009	12	15	2	-9.81
2009	12	15	3	-9.62
2009	12	15	4	-8.785
2009	12	15	5	-8.325
2009	12	15	6	-8.485
2009	12	15	7	-8.735
2009	12	15	8	-8.785
2009	12	15	9	-8.92
2009	12	15	10	-5.815
2009	12	15	11	-4.445
2009	12	15	12	-2.155
2009	12	15	13	-2.13
2009	12	15	14	-4.205
2009	12	15	15	-4.08
2009	12	15	16	-5.545
2009	12	15	17	-6.225
2009	12	15	18	-6.72
2009	12	15	19	-6.51
2009	12	15	20	-6.09
2009	12	15	21	-5.84
2009	12	15	22	-5.775
2009	12	15	23	-5.79
2009	12	16	0	-5.185
2009	12	16	1	-5.145
2009	12	16	2	-4.935
2009	12	16	3	-4.48
2009	12	16	4	-4.06
2009	12	16	5	-3.765
2009	12	16	6	-3.84
2009	12	16	7	-4.545
2009	12	16	8	-4.635
2009	12	16	9	-3.765
2009	12	16	10	-2.795
2009	12	16	11	-2.095
2009	12	16	12	-2.21
2009	12	16	13	-2.855
2009	12	16	14	-3.545
2009	12	16	15	-3.3
2009	12	16	16	-3.06
2009	12	16	17	-2.925
2009	12	16	18	-3.525
2009	12	16	19	-3.695
2009	12	16	20	-3.95
2009	12	16	21	-3.685
2009	12	16	22	-3.495
2009	12	16	23	-3.18
2009	12	17	0	-2.925
2009	12	17	1	-3.41
2009	12	17	2	-3.555
2009	12	17	3	-3.325
2009	12	17	4	-3.215
2009	12	17	5	-3.42
2009	12	17	6	-3.67
2009	12	17	7	-3.945
2009	12	17	8	-4.09
2009	12	17	9	-4.305
2009	12	17	10	-4.125
2009	12	17	11	-3.16
2009	12	17	12	-3.65
2009	12	17	13	-3.36
2009	12	17	14	-2.73
2009	12	17	15	-2.61
2009	12	17	16	-3.21
2009	12	17	17	-4.645
2009	12	17	18	-5.35
2009	12	17	19	-5.675
2009	12	17	20	-5.55
2009	12	17	21	-5.51
2009	12	17	22	-5.575
2009	12	17	23	-5.635
2009	12	18	0	-6.055
2009	12	18	1	-6.94
2009	12	18	2	-7.69
2009	12	18	3	-8.405
2009	12	18	4	-9.185
2009	12	18	5	-8.205
2009	12	18	6	-7.705
2009	12	18	7	-7.895
2009	12	18	8	-7.725
2009	12	18	9	-7.58
2009	12	18	10	-6.49
2009	12	18	11	-3.005
2009	12	18	12	-4.335
2009	12	18	13	-3.93
2009	12	18	14	-4.2
2009	12	18	15	-3.965
2009	12	18	16	-5.115
2009	12	18	17	-6.095
2009	12	18	18	-7.21
2009	12	18	19	-7.88
2009	12	18	20	-8.145
2009	12	18	21	-8.285
2009	12	18	22	-8.885
2009	12	18	23	-8.875
2009	12	19	0	-8.96
2009	12	19	1	-9.115
2009	12	19	2	-8.93
2009	12	19	3	-9.305
2009	12	19	4	-9.47
2009	12	19	5	-9.33
2009	12	19	6	-7.835
2009	12	19	7	-7.315
2009	12	19	8	-7.565
2009	12	19	9	-7.18
2009	12	19	10	-6.55
2009	12	19	11	-5.3
2009	12	19	12	-4.76
2009	12	19	13	-4.48
2009	12	19	14	-4.66
2009	12	19	15	-4.61
2009	12	19	16	-4.58
2009	12	19	17	-4.835
2009	12	19	18	-5.255
2009	12	19	19	-5.445
2009	12	19	20	-5.325
2009	12	19	21	-5.35
2009	12	19	22	-5.245
2009	12	19	23	-5.005
2009	12	20	0	-4.79
2009	12	20	1	-4.74
2009	12	20	2	-4.655
2009	12	20	3	-4.06
2009	12	20	4	-3.845
2009	12	20	5	-3.125
2009	12	20	6	-3.29
2009	12	20	7	-2.995
2009	12	20	8	-3.185
2009	12	20	9	-3.31
2009	12	20	10	-2.025
2009	12	20	11	1.175
2009	12	20	12	2.505
2009	12	20	13	3.175
2009	12	20	14	3.145
2009	12	20	15	2.57
2009	12	20	16	1.095
2009	12	20	17	-1.35
2009	12	20	18	-2.875
2009	12	20	19	-3.63
2009	12	20	20	-4.415
2009	12	20	21	-5.305
2009	12	20	22	-5.74
2009	12	20	23	-4.94
2009	12	21	0	-4.63
2009	12	21	1	-4.425
2009	12	21	2	-4.875
2009	12	21	3	-5.035
2009	12	21	4	-4.79
2009	12	21	5	-5.865
2009	12	21	6	-5.805
2009	12	21	7	-5.955
2009	12	21	8	-5.34
2009	12	21	9	-5.38
2009	12	21	10	-2.91
2009	12	21	11	-0.385
2009	12	21	12	-0.27
2009	12	21	13	0.215
2009	12	21	14	-0.42
2009	12	21	15	-0.215
2009	12	21	16	-1.255
2009	12	21	17	-2.87
2009	12	21	18	-4.465
2009	12	21	19	-5.465
2009	12	21	20	-7.125
2009	12	21	21	-7.495
2009	12	21	22	-6.945
2009	12	21	23	-5.57
2009	12	22	0	-5.24
2009	12	22	1	-4.35
2009	12	22	2	-4.25
2009	12	22	3	-4.575
2009	12	22	4	-4.62
2009	12	22	5	-4.525
2009	12	22	6	-4.58
2009	12	22	7	-5.09
2009	12	22	8	-5.075
2009	12	22	9	-5.31
2009	12	22	10	-5.065
2009	12	22	11	-4.22
2009	12	22	12	-4.815
2009	12	22	13	-5.265
2009	12	22	14	-5.525
2009	12	22	15	-6.25
2009	12	22	16	-6.02
2009	12	22	17	-6.115
2009	12	22	18	-6.55
2009	12	22	19	-6.92
2009	12	22	20	-6.215
2009	12	22	21	-5.89
2009	12	22	22	-5.82
2009	12	22	23	-5.755
2009	12	23	0	-5.795
2009	12	23	1	-6.735
2009	12	23	2	-8.43
2009	12	23	3	-9.43
2009	12	23	4	-8.76
2009	12	23	5	-8.13
2009	12	23	6	-7.59
2009	12	23	7	-7.745
2009	12	23	8	-8.195
2009	12	23	9	-8.035
2009	12	23	10	-7.89
2009	12	23	11	-7.93
2009	12	23	12	-8.515
2009	12	23	13	-8.45
2009	12	23	14	-8.89
2009	12	23	15	-9.35
2009	12	23	16	-10.29
2009	12	23	17	-11.62
2009	12	23	18	-12.92
2009	12	23	19	-13.94
2009	12	23	20	-14.675
2009	12	23	21	-15.21
2009	12	23	22	-16
2009	12	23	23	-16.61
2009	12	24	0	-16.38
2009	12	24	1	-17.19
2009	12	24	2	-17.32
2009	12	24	3	-17.855
2009	12	24	4	-17.57
2009	12	24	5	-18.915
2009	12	24	6	-18.505
2009	12	24	7	-17.815
2009	12	24	8	-18.93
2009	12	24	9	-19.07
2009	12	24	10	-15.53
2009	12	24	11	-13.015
2009	12	24	12	-12.67
2009	12	24	13	-12.56
2009	12	24	14	-12.655
2009	12	24	15	-11.455
2009	12	24	16	-12.965
2009	12	24	17	-14.29
2009	12	24	18	-15.45
2009	12	24	19	-15.815
2009	12	24	20	-15.785
2009	12	24	21	-15.355
2009	12	24	22	-14.63
2009	12	24	23	-14.145
2009	12	25	0	-14.09
2009	12	25	1	-14.285
2009	12	25	2	-14.1
